term,definition,source_anchor,notes
Patch management<br>Path traversal,"Proces waarbij men indien mogelijk<br>patches installeert op een digitaal<br>systeem. Het proces dat zorgt voor het<br>verwerven, testen en installeren van patches<br>(wijzigingen ter opheffing van bekende<br>beveiligingsproblemen in de code) op<br>(verschillende softwarecomponenten van)<br>een digitaal systeem.<br>Aanval via een website, met als doel om bij Directory traversal Penetratietest Handmatige controle waarbij men zo diep<br>mogelijk wil binnendringen in een digitaal<br>systeem om zwakke plekken te vinden en de<br>gevolgen hiervan te kennen. Men gebruikt<br>de zwakke plekken om nog wat dieper in het<br>systeem te komen. Doel van de test is niet om<br>zoveel mogelijk zwakke plekken te vinden,<br>maar om te onderzoeken of een systeem<br>zwakke plekken kent. Het zoeken naar zoveel<br>mogelijk zwakke plekken gebeurt wel bij een",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#patch-management-br-path-traversal,"see also: Securitytest ,<br>Vulnerability scan"
Payload,"Het onderdeel van malware dat de echte<br>kwaadaardige actie uitvoert, zoals het<br>stelen van gegevens of het vernielen van een<br>systeem. Malware Persoonsgegevens Informatie waarmee een persoon direct<br>of indirect geïdentificeerd kan worden,<br>zoals naam, adres, BSN-nummer. Om van<br>persoonsgegevens te kunnen spreken is",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#payload,"see also: AVG, GDPR"
PCAP,Packet CAPture. Packet capture het niet perse nodig dat iemands naam<br>kan worden achterhaald. Voldoende is,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pcap,
PCI,Payment Card Industry. De branche die PCI-DSS dat duidelijk is dat de informatie naar een<br>specifiek persoon herleidbaar is.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pci,
PCI-DSS,"Payment Card Industry Data Security<br>Standard. Standaardregels voor de<br>betaalindustrie, met als doel om gegevens<br>van bankpassen en creditcards te<br>beschermen. De regels gelden voor alle hierbij 2 verschillende formules:<br>1. Eén om de tekst om te zetten in een code.<br>2. Eén om de code weer terug te zetten in<br>tekst.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pci-dss,
Phishingkit/phishing<br>panel,"Software om phishing-websites op te<br>zetten en te beheren. De phishingkit biedt<br>doorgaans de kwaadwillende mogelijkheden Cyber<br>crime-as-a-service Privacy by Default Standaardinstellingen van een product,<br>dienst of systeem zodanig maken, dat ze een<br>zo groot mogelijke privacy garanderen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#phishingkit-phishing-br-panel,see also: AVG
PIA,Privacy Impact Assessment. Privacy Impact<br>Assessment Privacy Impact<br>Assessment Onderzoek waarmee een organisatie inzicht<br>krijgt in de privacyrisico's. De Algemene,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pia,see also: AVG
PII,Personally Identifiable Information. Persoonsgegevens Verordening Gegevensbescherming<br>verplicht organisaties soms om dit,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pii,
PKI,"Public Key Infrastructure. Public Key<br>Infrastructure,<br>Certificate onderzoek uit te voeren. Die heet dan<br>een Data Privacy Assessment of een<br>gegevensbeschermingseffectbeoordeling.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pki,
Policy as Code,"Het ervoor zorgen dat bepaalde regels<br>en procedures automatisch binnen een<br>digitaal netwerk worden toegepast. Privacybeleid Met een privacybeleid brengt een organisatie<br>in kaart welke maatregelen zij heeft genomen<br>om de persoonsgegevens van bijvoorbeeld<br>klanten, patiënten en cliënten te beschermen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#policy-as-code,see also: Gegevens<br>bescherming
Poortscan<br>Port scan,<br>Scan van openstaande poorten op een digitaal Port scan Daarnaast is het een manier om als<br>organisatie aan zowel de doelgroep als aan<br>de Autoriteit Persoonsgegevens te laten zien<br>dat ze voldoet aan de AVG.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#poortscan-br-port-scan,
Post-quantum key<br>exchange,"Afspraken over hoe je in het kader van<br>versleuteling (cryprografie) de sleutels<br>uitwisselt. Het gaat om sleutels die niet te<br>kraken zijn met kwantumcomputers. Cryptografie,<br>Quantum<br>computing organisatie. Sleutel die men gebruikt om<br>te versleutelen en ontsleutelen wanneer<br>er gebruik gemaakt wordt gemaakt van<br>asymmetrische versleuteling. Het is van<br>belang dat deze sleutel geheim wordt<br>gehouden.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#post-quantum-key-br-exchange,see also: Assymetrische<br>cryptografie
Pretexting,"Manier die gebruikt wordt bij social<br>engineering: het inzetten van psychologische<br>trucs om iemand persoonlijke, gevoelige<br>informatie te ontfutselen en/of om diegene<br>er op manipulatieve wijze toe te bewegen om<br>bepaalde handelingen te verrichten. Privilege escalation Aanvalsmethode waarbij men zwakke plekken<br>in een digitaal systeem gebruikt. Zo zorgt de<br>aanvaller dat hij rechten krijgt om op plekken<br>in het digitale systeem te komen, waar hij<br>niet zou mogen komen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pretexting,
Privileged account,"Account op een digitaal systeem dat meer<br>rechten geeft om bepaalde dingen te doen.<br>Bijvoorbeeld bestanden en instellingen<br>veranderen. In Windowssystemen heet<br>dit account de administrator. In Unix en<br>Linuxsystemen de root. Public Key Infrastructure Alle rollen, regels en procedures die nodig<br>zijn om verantwoord om te gaan met digitale<br>certificaten. Men gebruikt de certificaten<br>bijvoorbeeld om teksten via asymmetrische<br>versleuteling onleesbaar te maken voor<br>anderen of bij authenticatie.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#privileged-account,"see also: Public key, Private<br>key, Versleutelen"
Procesbesturings<br>systeem,"Algemene naam voor verschillende typen<br>systemen die fysieke processen aansturen<br>zoals SCADA, DCS's, PLC's. Deze systemen<br>openen bijvoorbeeld een sluis of zetten ICS, industriële<br>controlesystemen,<br>industral control<br>system Purple teaming Gecombineerde oefening voor het testen<br>van de beveiliging van een digitaal systeem<br>waarbij een Red Team en een Blue Team<br>worden ingezet.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#procesbesturings-br-systeem,"see also: Adversary<br>simulation, Blue<br>Team, Red Team"
Profilering,Techniek waarbij men op basis van het profiel<br>van een persoon gepersonaliseerde diensten<br>of informatie aanbiedt. Het profiel wordt<br>gebaseerd op de sites die iemand bezoekt en sleutel tegen betaling wordt aangeboden. Voor<br>extra druk op het slachtoffer wordt gedreigd<br>om gestolen informatie te openbaren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#profilering,
Proxies,"Alle niet-statelijke actoren (non-state actors)<br>die namens een staat cyberaanvallen<br>uitvoeren op of via het Internet. Soms erkent<br>een staat deze proxies, maar vaak ook niet. Niet-statelijke<br>actor De kwantumcomputer kan heel veel sneller<br>rekenen dan gewone computers. Hierdoor<br>kan een kwantumcomputer bijvoorbeeld<br>gemakkelijk beveiligingscodes kraken en zijn",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#proxies,
Proxy,Digitaal systeem dat als (beschermend)<br>tussenstation dient tussen een gebruiker en<br>het Internet. er in de toekomst daardoor nieuwe manieren<br>van beveiliging nodig. Deze soort computer is<br>voorlopig nog toekomstmuziek.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#proxy,
Pseudonimisering,"Methode om gegevens niet meteen te<br>kunnen verbinden met een persoon. De<br>persoonsgegevens vervangt men via een<br>formule door een code. De formule en de<br>persoonsgegevens bewaart men op een<br>andere plek. Zo kan men altijd nagaan om<br>welke persoon het gaat. Quarantaine Situatie waarin een apparaat of documenten<br>worden geïsoleerd van andere apparaten of<br>documenten. Dit kan bijvoorbeeld doordat een<br>firewall een apparaat netwerktoegang ontzegt,<br>of doordat security tooling op een apparaat<br>geïnstrueerd wordt om de netwerktoegang van<br>dat apparaat uit te schakelen of te beperken.<br>Quarantaine wordt toegepast wanneer",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#pseudonimisering,
Public Key,"Sleutel die men gebruikt om te versleutelen<br>en ontsleutelen wanneer er gebruik<br>gemaakt wordt gemaakt van asymmetrische<br>versleuteling. Deze sleutel is openbaar, in<br>tegenstelling tot de private key. Private key,<br>Versleutelen,<br>Assymetrische<br>cryptografie bijvoorbeeld een malware-dreiging met risico<br>op verspreiding wordt aangetroffen op een<br>apparaat: in afwachting van onderzoek wordt<br>het apparaat in quarantaine geplaatst om<br>verspreiding van de dreiging te voorkomen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#public-key,
Quishing,"Een vorm van phishing door het gebruiken<br>van valse QR codes om gegevens of geld te<br>stelen. Phishing Ransomware aanval Een actor versleutelt bestanden van<br>gebruikers met behulp van ransomware<br>(software), met als doel om deze later te",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#quishing,
Radio Equipment<br>Directive 2 (RED2),"Ook wel Radioapparatenrichtlijn genoemd.<br>Europese richtlijn waar fabrikanten,<br>importeurs en verkopers van radioapparaten<br>zich aan moeten houden. Daar komen<br>vanaf augustus 2025 ook eisen voor de<br>cyberveiligheid bij. Europese wet- en<br>regelgeving ontsleutelen in ruil voor losgeld. In extreme<br>gevallen blokkeert de ransomware de toegang<br>tot het systeem door ook systeembestanden<br>te versleutelen die essentieel zijn voor de<br>goede werking van het systeem. Een actor<br>kan met behulp van geavanceerde soorten<br>ransomware naast lokale systemen ook harde",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#radio-equipment-br-directive-2-red2,
Rainbow table,"Tabel met mogelijke wachtwoorden en de<br>versleutelde versies van deze wachtwoorden.<br>Men gebruikt de tabel om te testen of<br>wachtwoorden veilig zijn, of om ze te kraken.<br>Deze techniek is veel efficiënter dan een brute<br>force-aanval. Brute force schijven, databases, back-ups, USB-sticks<br>en gegevens in de cloud versleutelen. Een<br>ransomware aanval tast in ieder geval de<br>beschikbaarheid van systemen en data<br>aan. Bij een gerichte ransomware-aanvallen<br>heeft de actor toegang tot de systemen<br>en dat brengt mogelijk de integriteit en de<br>vertrouwelijkheid van data in gevaar. Met",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rainbow-table,
Random,Iets wat niet te voorspellen is. name cybercriminelen voeren<br>ransomware-aanvallen uit.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#random,
Ransomware,"Kwaadaardige software waarbij eenslachtoffer<br>afgeperst wordt, nadat zijn digitale systeem<br>of de bestanden erop met een code op slot<br>zijn gezet. De aanvaller biedt de code tegen<br>betaling aan, zodat hij er weer bij kan. Maar<br>zelfs dat is niet zeker. Ransomware is een<br>samenvoeging van de woorden ransom<br>(losgeld) en software. Tegenwoordig is de Ransomware<br>Killchain,<br>Ransomware<br>aanval Ransomware affiliate Partij die ransomware-aanvallen uitvoert met<br>ransomware-tooling die wordt gehuurd van<br>een ransomware operator, waar de affiliate<br>een partnerrelatie mee heeft. Ransomware<br>affiliates maken vaak gebruik van toegang tot<br>netwerken die wordt gekocht bij initial access<br>brokers.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ransomware,
Ransomware operator,"Partij die ransomware ontwikkelt, en Recovery",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ransomware-operator,see also: Disaster recovery
Ransomware simulation,"Gespecialiseerde en gecontroleerde<br>ransomware oefening. Remote access Mogelijkheid om van buitenaf in een<br>computernetwerk te komen. Bijvoorbeeld<br>in een bedrijfsnetwerk, zodat je thuis kunt",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#ransomware-simulation,
RASP,Runtime Application Self-Protection. Een<br>beveiligingstechnologie die zich richt op<br>het beschermen van applicaties tijdens hun<br>uitvoering (runtime) door real-time monitoring<br>en bescherming te bieden tegen aanvallen. Resilience werken.<br>,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rasp,see also: Cyber<br>weerbaarheid
RAT,"Remote Access Trojan. Kwaadaardige software<br>waarmee een aanvaller een digitaal systeem<br>kan besturen. Bijvoorbeeld vastleggen wat<br>iemand typt, de webcam aanzetten, gegevens<br>op een digitaal systeem wissen, of contact<br>maken met Internet. Responsible disclosure Actie waarbij men gevonden<br>beveiligingslekken op een verantwoorde<br>manier bekend maakt. Meestal meldt men het<br>lek eerst bij de eigenaar van het systeem waar<br>het is gevonden. De eigenaar heeft regels over<br>wat er daarna gebeurt. Wordt het systeem<br>meteen aangevallen via dit lek? Dan meldt",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rat,see also: Coordinated<br>vulnerability<br>disclosure
Rate-limiting,"Methode om netwerkverkeer te beperken<br>of om te beperken hoe vaak een actie mag<br>worden uitgevoerd binnen een bepaalde<br>tijd. Bijvoorbeeld beperking van het aantal<br>inlogpogingen dat een gebruiker binnen korte<br>tijd kan doen. de onderzoeker het lek bij de maker van het<br>systeem of de software. Als het lek gedicht<br>is, krijgt de bredere security community dit te<br>horen. Melders van een lek krijgen meestal<br>geen geld. Maar vaak krijgen ze wel een<br>cadeautje. Of hun naam komt in een Hall of<br>Fame.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rate-limiting,
RBAC,Role Based Access Control. Role based<br>access control Restrisico,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rbac,see also: Netto risico
RDI,Rijksinspectie<br>Digitale<br>Infrastructuur Reverse engineering Hardware of software onderzoeken om<br>te snappen hoe deze precies werkt. De<br>onderzoeker weet van tevoren niet hoe de<br>software of hardware ontworpen is.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rdi,
Rijksinpectie Digitale<br>Infrastructuur,"Toezichthouder die toeziet op de<br>beschikbaarheid, continuïteit en<br>betrouwbaarheid van de digitale<br>infrastructuur. Cyberbeveili<br>gingswet, RED2,<br>Europese wet- en<br>regelgeving Risicofactor Al die dingen die de kans vergroten op schade<br>aan mensen, organisaties, staten of digitale<br>(genetwerkte) systemen. Of die de gevolgen<br>van schade daarvan verergeren.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rijksinpectie-digitale-br-infrastructuur,
Risico,"Kans op schade of verlies in een digitaal<br>systeem, gecombineerd met de gevolgen<br>die deze schade heeft voor de organisatie.<br>Een voorbeeld van schade kan bijvoorbeeld<br>zijn dat mensen informatie zien die ze niet Dreiging, threat Risicoinformatie Technische informatie over mogelijk<br>kwetsbare systemen. Bijvoorbeeld informatie<br>over kwetsbare Citrix of Exchange servers<br>die gelokaliseerd kan worden op basis van<br>bekende IP-adressen en assets.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risico,
Risico acceptatie,"Het besluit om bepaalde risico's te nemen en<br>hier tegenmaatregelen op te nemen. Risico, Bestuurs<br>aansprakelijkheid (accepteren, mitigeren, overdragen of<br>vermijden).",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risico-acceptatie,
Risico identificatie,"Het in kaart brengen van de mogelijke risico's<br>waaraan een organisatie of systeem is<br>blootgesteld. Risicomitigatie Alle dingen die een organisatie doet om<br>risico's te verkleinen of helemaal te laten<br>verdwijnen. Grijpt een organisatie in, dan kan",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risico-identificatie,
Risico inventarisatie,Systematische beschrijving van alle risico's<br>die een organisatie loopt. Vaak doet men<br>dit als onderdeel van risicomanagement of<br>voordat men een verzekering afsluit. Bedrijfsrisico dat twee doelen hebben:<br>1. De kans op een incident verkleinen.<br>2. De gevolgen verkleinen als dat incident,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risico-inventarisatie,
Risicoanalyse,Methode om inzicht te krijgen in de risico's<br>die je loopt. De onderzoeker kijkt daarbij Risiconiveau toch plaatsvindt.<br>,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risicoanalyse,see also: Risicoprofiel
Risicobeheersing,Risicomanagement dan leken ten aanzien van hetzelfde risico.<br>Beslissers moeten zich bewust zijn van<br>de beleving van risico's bij het nemen van,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risicobeheersing,
Risicobereidheid,"De hoeveelheid en het soort risico dat<br>een organisatie bereid is na te streven, te Mitigatie beslissingen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risicobereidheid,
Risk appetite,Risicobereidheid Sandbox,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#risk-appetite,see also: Afgeschermd deel in een digitaal systeem.
Role based access,Bepalen of een gebruiker bij een digitaal,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#role-based-access,see also: geen andere processen in de computer
Root cause analyse,"Onderzoek naar de belangrijkste oorzaken<br>van een cyberincident, zoals een datalek.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#root-cause-analyse,see also: aanvallen (wordt vaak toegepast binnen MDM<br>oplossingen).
Rootkit,Malware die een aanvaller gebruikt als hij Malware,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rootkit,see also: - Een systeem in het netwerk dat ingezet
Rule based detection,Methode om een cyberaanval te ontdekken.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#rule-based-detection,see also: een broncode kan controleren.
S/MIME,Secure/Multipurpose Internet Mail,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#s-mime,see also: Doorontwikkeling van SAST.
Script,Computerprogramma met instructies die voor Secure web gateway,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#script,see also: Een oplossing die ongewenste software en
Scriptkiddie,Actor met beperkte kennis die hulpmiddelen,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#scriptkiddie,see also: - URL-filtering (om minimaal malicious
Scrubbing,Gegevens filteren die naar een systeem gaan.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#scrubbing,
Secure coding,Een gestructureerde aanpak om software te,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#secure-coding,see also: Internet mag benaderen)
Secure development,Een door Microsoft ontwikkeld proces waarin,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#secure-development,
Secure Sockets Layer,Verouderd model om communicatie tussen Transport Layer,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#secure-sockets-layer,see also: zo'n bericht als deze zwakke plekken staan
Security advisory,"1. Berichten van onderzoekers of leveranciers<br>van software, waarin zij beschrijven waar<br>zwakke plekken in software zitten. Gebruikers<br>of beheerders kunnen dan het probleem<br>oplossen of verkleinen. Men maakt vaak<br>zo'n bericht als deze zwakke plekken staan<br>in de lijst met Common Vulnerabilities and<br>Exposures (CVE).",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-advisory,see also: CVE
Security awareness<br>training,Training gericht op het beveiligingsbewustzijn<br>van medewerkers te vergroten. Een voorbeeld<br>is een phishing-test.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-awareness-br-training,
Security by default,Aanduiding dat de maker of leverancier van<br>een product ervoor zorgt het dat product<br>standaard veilig is ingesteld. Degene die Securitytest Algemene naam voor testen die zijn bedoeld<br>om zwakke plekken in een systeem te vinden.<br>Geautomatiseerde scans horen hier niet bij.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-by-default,
Security by design,"Een product, dienst of systeem ontwerpen<br>en vanaf het begin ook de beveiliging mee<br>ontwikkelen en testen. Security.txt Een standaard die beschrijft hoe je een<br>tekstbestand met contactinformatie kunt<br>publiceren op je webserver. Hierin kunnen",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-by-design,
Security Information and<br>Event Management,SIEM. Systeem waarin men informatie uit<br>computersystemen verzamelt en analyseert.<br>Het doel is om verdacht gedrag te ontdekken<br>of zien dat iemand dingen in het systeem SIEM ethische hackers of cyberonderzoekers lezen<br>met welke afdeling of persoon zij contact<br>kunnen opnemen als zij een kwetsbaarheid<br>vinden.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-information-and-br-event-management,
Security monitoring,"Continu bewaken van een computer of<br>digitaal netwerk met als doel om verdacht<br>gedrag op te sporen. Shift-left Een benadering in softwareontwikkeling<br>waarbij beveiliging zo vroeg mogelijk in het<br>ontwikkelproces wordt geïntegreerd, zodat<br>problemen vroegtijdig worden geïdentificeerd",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-monitoring,see also: DevSecOps
Security Operations,"Afdeling, team of dienst dat digitale systemen Security en kunnen worden voorkomen.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-operations,
Security rating,"Score die aangeeft hoe goed een persoon,<br>netwerk of computer beveiligd is. Deze score<br>wordt vaak automatisch berekend. Het helpt<br>organisaties om te weten waar er risico's zijn. in cybersecurity die gebaseerd is op het<br>uitgangspunt dat het goed gaat zo lang het<br>niet fout gaat. Op basis hiervan worden alle<br>beveiligingsmaatregelen en bijbehorende",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-rating,
Security scan,Vulnerability scan kosten uitgesteld (naar rechts op de tijdlijn)<br>totdat ze absoluut onvermijdelijk zijn als,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-scan,
Security standaarden,"Standaarden voor veiligheid die belangrijk<br>zijn binnen de cybersecurity. Bijvoorbeeld<br>over wat te doen om informatie te beveiligen.<br>Voorbeelden zijn: ISO 2700x, NEN 7510, BIO, Service account gevolg van een incident, wetgeving of<br>regulering.<br>",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#security-standaarden,see also: Niet persoons<br>gebonden account
Severity,Hoe ernstig een zwakke plek van een digitaal<br>systeem is. SIGINT SIGnal INTelligence. Informatie verzamelen<br>door signalen van elektronische,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#severity,
Sextortion,Sextortion maakt gebruik van niet-fysieke<br>vormen van dwang om seksuele gunsten<br>van een slachtoffer te krijgen. Sextortion Signature communicatiekanalen op te vangen.<br>1. Een specifiek patroon waaraan of waarmee<br>men een cyberaanval kan herkennen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#sextortion,
Shadow IT,"Shadow IT is hardware of software binnen een<br>organisatie die niet ondersteund wordt en patronen, instructieregels of tekens.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#shadow-it,
Shell,Computerprogramma waarmee een gebruiker<br>met een commandoregel opdrachten kan<br>geven aan het besturingssysteem van een<br>computer. SIM swapping Het proces waarbij een kwaadwillende de<br>telecomprovider van het slachtoffer overtuigt<br>om het 06-nummer over te zetten naar een<br>simkaart die in zijn bezit is.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#shell,
Shodan,Zoekmachine voor alle systemen die op het<br>Internet zijn aangesloten. Single extortion Situatie waarbij de bestanden of systemen<br>van het slachtoffer zijn versleuteld en de,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#shodan,see also: Triple en double<br>extortion
Shoulder surfing,"Meekijken over de schouder van een<br>gebruiker van een digitaal systeem om<br>informatie te verkrijgen, met het doel om de<br>gegevens te misbruiken. Social engineering Single sign-on sleutel tegen betaling wordt aangeboden.<br>Eindgebruikers loggen één keer in en<br>kunnen daarna in verschillende applicaties<br>en onderdelen van het netwerk werken. Ze",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#shoulder-surfing,
Side channel attack,"Aanval die iemand uitvoert met informatie<br>over de werking van een digitaal systeem.<br>Denk aan timing, stroomverbruik of<br>elektromagnetische lekken en niet aan<br>normale beveiligingslekken. Het is informatie hoeven dus niet meer elke keer opnieuw<br>inloggegevens in te voeren. Bij single sign-on<br>vertrouwt het systeem erop dat een ander<br>systeem de identiteit van de gebruiker juist<br>heeft vastgesteld en dat dit dus niet steeds<br>opnieuw nodig is.",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#side-channel-attack,
SIEM,Security Information and Event Management. Security<br>Information and<br>Event Management dreigingen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#siem,
Skimmen,"De gegevens van een bankpas of creditcard<br>illegaal kopiëren. Als de eigenaar met de pas<br>betaalt of geld pint, kopieert de crimineel de<br>magneetstrip. Spear phishing Een variant van phishing die zich richt op<br>één persoon of beperkte groep mensen, die<br>specifiek wordt uitgekozen op basis van hun<br>toegangspositie, om een zo groot mogelijk<br>effect te sorteren zonder al te veel op te",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#skimmen,see also: Phishing
Smishing,Vorm van phishing waarbij het phisingbericht<br>per SMS-tekstbericht verstuurd wordt. Phishing vallen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#smishing,
Sniffen,"De informatie die in een computernetwerk<br>rondgaat, afluisteren en analyseren. SPF Sender Policy Framework. SPF is een techniek<br>waarmee een domeinhouder de IP-adressen<br>van verzendende mailservers kan publiceren",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#sniffen,see also: Domain Name<br>Server
SOAR,"Security Orchestration, Automation and<br>Response. Methode waarbij gecoördineerd en<br>geautomatiseerd beveiligingstaken worden<br>afgehandeld. in de Domain Name Server. Een ontvangende<br>mailserver kan deze IP-adressen gebruiken<br>om te controleren of een e-mail daadwerkelijk<br>afkomstig is van een verzendende mailserver<br>van de betreffende domeinhouder. Het",https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#soar,
SOC,Security Operations Center. Security<br>Operations Center gebruik van SPF verkleint de kans op misbruik<br>van e-mailadressen doordat ontvangers<br>betrouwbaar echte e-mails van phishingmails<br>of spam kunnen onderscheiden.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#soc,
SOC as a Service,Een Security Operations Center die als dienst<br>aan klanten wordt aangeboden. wegnemen van informatie door statelijke of<br>staatsgelieerde actoren.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#soc-as-a-service,
SOCaaS,SOC as a Service. SOC as a Service<br>Security<br>Operations Center Spionage Aantasting van de vertrouwelijkheid<br>van informatie door het kopiëren of,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#socaas,see also: Cyberspionage
Social engineering,Situatie als een aanvaller iemand<br>misleidt door bijvoorbeeld in te spelen<br>op nieuwsgierigheid of behulpzaamheid.<br>Op deze manier probeert de aanvaller<br>bijvoorbeeld aan informatie te komen om in Spoofing Iemand misleiden door te doen alsof je<br>iemand anders bent. Er zijn veel soorten<br>spoofing. Een aanvaller kan zich in een email<br>voordoen als een ander door het afzendadres<br>te vervalsen.,https://www.cyberveilignederland.nl/download/file/Cyberveilig_Woordenboek2024.pdf#social-engineering,
