"Status","Function ID","Function Name","Function Description","Category ID","Category Name","Category Description","Subcategory ID","Subcategory","Implementation Examples","Informative References"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-01","The confidentiality, integrity, and availability of data-at-rest are protected","Ex1: Use encryption, digital signatures, and cryptographic hashes to protect the confidentiality and integrity of stored data in files, databases, virtual machine disk images, container images, and other resources
Ex2: Use full disk encryption to protect data stored on user endpoints
Ex3: Confirm the integrity of software by validating signatures
Ex4: Restrict the use of removable media to prevent data exfiltration
Ex5: Physically secure removable media containing unencrypted sensitive information, such as within locked offices or file cabinets","BXAIOS: Chapter 4 - The Receipts (Evidence Packets)
CCMv4.0: BCR-08
CCMv4.0: CEK-03
CCMv4.0: CEK-04
CCMv4.0: CEK-18
CCMv4.0: CEK-19
CCMv4.0: DCS-04
CCMv4.0: DSP-17
CCMv4.0: HRS-04
CCMv4.0: LOG-02
CCMv4.0: LOG-09
CCMv4.0: UEM-05
CCMv4.0: UEM-08
CIS Controls v8.0: 3.11
CIS Controls v8.1: 3.11
CRI Profile v2.0: PR.DS-01
CRI Profile v2.0: PR.DS-01.01
CRI Profile v2.0: PR.DS-01.02
CRI Profile v2.0: PR.DS-01.03
CSF v1.1: PR.DS-1
CSF v1.1: PR.DS-5
CSF v1.1: PR.DS-6
CSF v1.1: PR.PT-2
ISO/IEC 27001:2022: Mandatory Clause: 4.2(b)
ISO/IEC 27001:2022: Mandatory Clause: 5.2
ISO/IEC 27001:2022: Annex A Controls: 5.1
ISO/IEC 27001:2022: Annex A Controls: 5.3
ISO/IEC 27001:2022: Annex A Controls: 5.10
ISO/IEC 27001:2022: Annex A Controls: 5.13
ISO/IEC 27001:2022: Annex A Controls: 5.14
ISO/IEC 27001:2022: Annex A Controls: 5.15
ISO/IEC 27001:2022: Annex A Controls: 6.1
ISO/IEC 27001:2022: Annex A Controls: 6.2
ISO/IEC 27001:2022: Annex A Controls: 6.5
ISO/IEC 27001:2022: Annex A Controls: 7.7
ISO/IEC 27001:2022: Annex A Controls: 7.10
ISO/IEC 27001:2022: Annex A Controls: 8.2
ISO/IEC 27001:2022: Annex A Controls: 8.3
ISO/IEC 27001:2022: Annex A Controls: 8.4
ISO/IEC 27001:2022: Annex A Controls: 8.7
ISO/IEC 27001:2022: Annex A Controls: 8.8
ISO/IEC 27001:2022: Annex A Controls: 8.17
ISO/IEC 27001:2022: Annex A Controls: 8.19
ISO/IEC 27001:2022: Annex A Controls: 8.22
ISO/IEC 27001:2022: Annex A Controls: 8.26
NICE Framework: DD-WRL-003
NICE Framework: DD-WRL-004
NICE Framework: DD-WRL-007
NICE Framework: IO-WRL-002
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-006
NICE Framework: PD-WRL-001
OWASP Top 10 LLM Applications: LLM02-2025
OWASP Top 10 LLM Applications: LLM04-2025
OWASP Top 10 LLM Applications: LLM07-2025
OWASP Top 10 LLM Applications: LLM08-2025
PCI DSS: 3.5.1
PCI DSS: 3.6.1
PCI DSS: 3.6.1.1
PCI DSS: 3.6.1.2
PCI DSS: 3.6.1.3
PCI DSS: 3.6.1.4
PCI DSS: 3.5.1.3
PCI DSS: 3.3.1
PCI DSS: 9.4.7
PCI DSS: 9.4.6
SCF: DCH-01
SCF: CRY-01
SCF: CRY-01.1
SCF: CRY-05
SP 800-171 Rev 3: 03.08.09
SP 800-171 Rev 3: 03.12.05
SP 800-171 Rev 3: 03.13.01
SP 800-171 Rev 3: 03.13.04
SP 800-171 Rev 3: 03.13.06
SP 800-171 Rev 3: 03.13.08
SP 800-171 Rev 3: 03.13.10
SP 800-171 Rev 3: 03.13.11
SP 800-171 Rev 3: 03.14.02
SP 800-171 Rev 3: 03.14.06
SP 800-53 Rev 5.1.1: CA-03
SP 800-53 Rev 5.1.1: CP-09
SP 800-53 Rev 5.1.1: MP-08
SP 800-53 Rev 5.1.1: SC-04
SP 800-53 Rev 5.1.1: SC-07
SP 800-53 Rev 5.1.1: SC-12
SP 800-53 Rev 5.1.1: SC-13
SP 800-53 Rev 5.1.1: SC-28
SP 800-53 Rev 5.1.1: SC-32
SP 800-53 Rev 5.1.1: SC-39
SP 800-53 Rev 5.1.1: SC-43
SP 800-53 Rev 5.1.1: SI-03
SP 800-53 Rev 5.1.1: SI-04
SP 800-53 Rev 5.1.1: SI-07
SP 800-53 Rev 5.2.0: CA-03
SP 800-53 Rev 5.2.0: CP-09
SP 800-53 Rev 5.2.0: MP-08
SP 800-53 Rev 5.2.0: SC-04
SP 800-53 Rev 5.2.0: SC-07
SP 800-53 Rev 5.2.0: SC-12
SP 800-53 Rev 5.2.0: SC-13
SP 800-53 Rev 5.2.0: SC-28
SP 800-53 Rev 5.2.0: SC-32
SP 800-53 Rev 5.2.0: SC-39
SP 800-53 Rev 5.2.0: SC-43
SP 800-53 Rev 5.2.0: SI-03
SP 800-53 Rev 5.2.0: SI-04
SP 800-53 Rev 5.2.0: SI-07
SP 800-81r3: 3.8.2
SP 800-81r3: 3.8.6
SSDF: PS.1.1
SSDF: PS.2.1
SSDF: PS.3.1"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-02","The confidentiality, integrity, and availability of data-in-transit are protected","Ex1: Use encryption, digital signatures, and cryptographic hashes to protect the confidentiality and integrity of network communications
Ex2: Automatically encrypt or block outbound emails and other communications that contain sensitive data, depending on the data classification
Ex3: Block access to personal email, file sharing, file storage services, and other personal communications applications and services from organizational systems and networks
Ex4: Prevent reuse of sensitive data from production environments (e.g., customer records) in development, testing, and other non-production environments","CCMv4.0: CEK-03
CCMv4.0: CEK-04
CCMv4.0: CEK-19
CCMv4.0: DCS-02
CCMv4.0: DSP-10
CCMv4.0: DSP-17
CCMv4.0: HRS-04
CCMv4.0: IPY-03
CCMv4.0: IVS-03
CCMv4.0: IVS-07
CCMv4.0: LOG-02
CCMv4.0: LOG-09
CCMv4.0: UEM-05
CCMv4.0: UEM-11
CIS Controls v8.0: 3.10
CIS Controls v8.1: 3.10
CRI Profile v2.0: PR.DS-02
CRI Profile v2.0: PR.DS-02.01
CSF v1.1: PR.DS-2
CSF v1.1: PR.DS-5
IRP: IRP-Sec-3
IRP: IRP-Sec-3
IRP: IRP-Sec-3
ISO/IEC 27001:2022: Mandatory Clause: 4.2(b)
ISO/IEC 27001:2022: Mandatory Clause: 5.2
ISO/IEC 27001:2022: Annex A Controls: 5.3
ISO/IEC 27001:2022: Annex A Controls: 5.10
ISO/IEC 27001:2022: Annex A Controls: 5.13
ISO/IEC 27001:2022: Annex A Controls: 5.14
ISO/IEC 27001:2022: Annex A Controls: 5.15
ISO/IEC 27001:2022: Annex A Controls: 6.1
ISO/IEC 27001:2022: Annex A Controls: 6.2
ISO/IEC 27001:2022: Annex A Controls: 6.5
ISO/IEC 27001:2022: Annex A Controls: 8.2
ISO/IEC 27001:2022: Annex A Controls: 8.3
ISO/IEC 27001:2022: Annex A Controls: 8.4
ISO/IEC 27001:2022: Annex A Controls: 8.17
ISO/IEC 27001:2022: Annex A Controls: 8.20
ISO/IEC 27001:2022: Annex A Controls: 8.22
ISO/IEC 27001:2022: Annex A Controls: 8.26
NICE Framework: DD-WRL-003
NICE Framework: DD-WRL-004
NICE Framework: DD-WRL-007
NICE Framework: IO-WRL-002
NICE Framework: IO-WRL-004
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-006
NICE Framework: PD-WRL-001
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM02-2025
OWASP Top 10 LLM Applications: LLM04-2025
PCI DSS: 4.2.1
PCI DSS: 12.3.3
PCI DSS: 2.3.1
SCF: DCH-01
SCF: CRY-01
SCF: CRY-03
SCF: CRY-04
SP 800-171 Rev 3: 03.12.05
SP 800-171 Rev 3: 03.13.01
SP 800-171 Rev 3: 03.13.04
SP 800-171 Rev 3: 03.13.06
SP 800-171 Rev 3: 03.13.08
SP 800-171 Rev 3: 03.13.10
SP 800-171 Rev 3: 03.13.11
SP 800-171 Rev 3: 03.14.02
SP 800-171 Rev 3: 03.14.06
SP 800-53 Rev 5.1.1: AU-16
SP 800-53 Rev 5.1.1: CA-03
SP 800-53 Rev 5.1.1: SC-04
SP 800-53 Rev 5.1.1: SC-07
SP 800-53 Rev 5.1.1: SC-08
SP 800-53 Rev 5.1.1: SC-11
SP 800-53 Rev 5.1.1: SC-12
SP 800-53 Rev 5.1.1: SC-13
SP 800-53 Rev 5.1.1: SC-16
SP 800-53 Rev 5.1.1: SC-40
SP 800-53 Rev 5.1.1: SC-43
SP 800-53 Rev 5.1.1: SI-03
SP 800-53 Rev 5.1.1: SI-04
SP 800-53 Rev 5.1.1: SI-07
SP 800-53 Rev 5.2.0: AU-16
SP 800-53 Rev 5.2.0: CA-03
SP 800-53 Rev 5.2.0: SC-04
SP 800-53 Rev 5.2.0: SC-07
SP 800-53 Rev 5.2.0: SC-08
SP 800-53 Rev 5.2.0: SC-11
SP 800-53 Rev 5.2.0: SC-12
SP 800-53 Rev 5.2.0: SC-13
SP 800-53 Rev 5.2.0: SC-16
SP 800-53 Rev 5.2.0: SC-40
SP 800-53 Rev 5.2.0: SC-43
SP 800-53 Rev 5.2.0: SI-03
SP 800-53 Rev 5.2.0: SI-04
SP 800-53 Rev 5.2.0: SI-07
SP 800-81r3: 2.2.2
SP 800-81r3: 3.5
SP 800-81r3: 3.8.1
SP 800-81r3: 4.2.1.3
SP 800-81r3: 4.2.5"
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-03","[Withdrawn: Incorporated into ID.AM-08, PR.PS-03]","",""
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-04","[Withdrawn: Moved to PR.IR-04]","",""
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-05","[Withdrawn: Incorporated into PR.DS-01, PR.DS-02, PR.DS-10]","",""
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-06","[Withdrawn: Incorporated into PR.DS-01, DE.CM-09]","",""
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-07","[Withdrawn: Incorporated into PR.IR-01]","",""
"Withdrawn","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-08","[Withdrawn: Incorporated into ID.RA-09, DE.CM-09]","",""
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-10","The confidentiality, integrity, and availability of data-in-use are protected","Ex1: Remove data that must remain confidential (e.g., from processors and memory) as soon as it is no longer needed
Ex2: Protect data in use from access by other users and processes of the same platform","CCMv4.0: DSP-17
CCMv4.0: HRS-04
CCMv4.0: UEM-11
CRI Profile v2.0: PR.DS-10
CRI Profile v2.0: PR.DS-10.01
CSF v1.1: PR.DS-5
ISO/IEC 27001:2022: Mandatory Clause: 4.2(b)
ISO/IEC 27001:2022: Mandatory Clause: 5.2
ISO/IEC 27001:2022: Annex A Controls: 5.3
ISO/IEC 27001:2022: Annex A Controls: 5.10
ISO/IEC 27001:2022: Annex A Controls: 5.13
ISO/IEC 27001:2022: Annex A Controls: 5.14
ISO/IEC 27001:2022: Annex A Controls: 5.15
ISO/IEC 27001:2022: Annex A Controls: 6.1
ISO/IEC 27001:2022: Annex A Controls: 6.2
ISO/IEC 27001:2022: Annex A Controls: 6.5
ISO/IEC 27001:2022: Annex A Controls: 8.2
ISO/IEC 27001:2022: Annex A Controls: 8.3
ISO/IEC 27001:2022: Annex A Controls: 8.4
ISO/IEC 27001:2022: Annex A Controls: 8.17
ISO/IEC 27001:2022: Annex A Controls: 8.22
ISO/IEC 27001:2022: Annex A Controls: 8.26
NICE Framework: DD-WRL-003
NICE Framework: DD-WRL-004
NICE Framework: DD-WRL-007
NICE Framework: IO-WRL-002
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-006
NICE Framework: PD-WRL-001
OWASP Top 10 LLM Applications: LLM01-2025
OWASP Top 10 LLM Applications: LLM02-2025
OWASP Top 10 LLM Applications: LLM07-2025
OWASP Top 10 LLM Applications: LLM08-2025
PCI DSS: 3.2.1
PCI DSS: 7.2.2
PCI DSS: 8.2.8
PCI DSS: 3.4.1
SCF: DCH-01
SCF: CRY-01
SCF: CFG-02
SCF: IAC-21
SP 800-171 Rev 3: 03.01.01
SP 800-171 Rev 3: 03.01.02
SP 800-171 Rev 3: 03.01.03
SP 800-171 Rev 3: 03.03.08
SP 800-171 Rev 3: 03.08.09
SP 800-171 Rev 3: 03.12.05
SP 800-171 Rev 3: 03.13.01
SP 800-171 Rev 3: 03.13.04
SP 800-171 Rev 3: 03.13.06
SP 800-171 Rev 3: 03.13.11
SP 800-171 Rev 3: 03.14.02
SP 800-171 Rev 3: 03.14.06
SP 800-171 Rev 3: 03.16.01
SP 800-53 Rev 5.1.1: AC-02
SP 800-53 Rev 5.1.1: AC-03
SP 800-53 Rev 5.1.1: AC-04
SP 800-53 Rev 5.1.1: AU-09
SP 800-53 Rev 5.1.1: AU-13
SP 800-53 Rev 5.1.1: CA-03
SP 800-53 Rev 5.1.1: CP-09
SP 800-53 Rev 5.1.1: SA-08
SP 800-53 Rev 5.1.1: SC-04
SP 800-53 Rev 5.1.1: SC-07
SP 800-53 Rev 5.1.1: SC-11
SP 800-53 Rev 5.1.1: SC-13
SP 800-53 Rev 5.1.1: SC-24
SP 800-53 Rev 5.1.1: SC-32
SP 800-53 Rev 5.1.1: SC-39
SP 800-53 Rev 5.1.1: SC-40
SP 800-53 Rev 5.1.1: SC-43
SP 800-53 Rev 5.1.1: SI-03
SP 800-53 Rev 5.1.1: SI-04
SP 800-53 Rev 5.1.1: SI-07
SP 800-53 Rev 5.1.1: SI-10
SP 800-53 Rev 5.1.1: SI-16
SP 800-53 Rev 5.2.0: AC-02
SP 800-53 Rev 5.2.0: AC-03
SP 800-53 Rev 5.2.0: AC-04
SP 800-53 Rev 5.2.0: AU-09
SP 800-53 Rev 5.2.0: AU-13
SP 800-53 Rev 5.2.0: CA-03
SP 800-53 Rev 5.2.0: CP-09
SP 800-53 Rev 5.2.0: SA-08
SP 800-53 Rev 5.2.0: SC-04
SP 800-53 Rev 5.2.0: SC-07
SP 800-53 Rev 5.2.0: SC-11
SP 800-53 Rev 5.2.0: SC-13
SP 800-53 Rev 5.2.0: SC-24
SP 800-53 Rev 5.2.0: SC-32
SP 800-53 Rev 5.2.0: SC-39
SP 800-53 Rev 5.2.0: SC-40
SP 800-53 Rev 5.2.0: SC-43
SP 800-53 Rev 5.2.0: SI-03
SP 800-53 Rev 5.2.0: SI-04
SP 800-53 Rev 5.2.0: SI-07
SP 800-53 Rev 5.2.0: SI-10
SP 800-53 Rev 5.2.0: SI-16
SP 800-81r3: 3.5"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.DS","Data Security","Data are managed consistent with the organization's risk strategy to protect the confidentiality, integrity, and availability of information","PR.DS-11","Backups of data are created, protected, maintained, and tested","Ex1: Continuously back up critical data in near-real-time, and back up other data frequently at agreed-upon schedules
Ex2: Test backups and restores for all types of data sources at least annually
Ex3: Securely store some backups offline and offsite so that an incident or disaster will not damage them
Ex4: Enforce geographic separation and geolocation restrictions for data backup storage","CCMv4.0: BCR-08
CCMv4.0: CEK-18
CCMv4.0: DSP-16
CCMv4.0: DSP-19
CCMv4.0: LOG-02
CCMv4.0: LOG-09
CIS Controls v8.0: 11.2
CIS Controls v8.0: 11.3
CIS Controls v8.0: 11.5
CIS Controls v8.1: 11.2
CIS Controls v8.1: 11.3
CIS Controls v8.1: 11.5
CRI Profile v2.0: PR.DS-11
CRI Profile v2.0: PR.DS-11.01
CSF v1.1: PR.IP-4
IRP: IRP-Sec-6
IRP: IRP-Sec-6
IRP: IRP-Sec-6
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 8.13
NICE Framework: DD-WRL-007
NICE Framework: IO-WRL-002
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-006
NICE Framework: PD-WRL-001
OWASP Top 10 LLM Applications: LLM04-2025
PCI DSS: 12.10.1
PCI DSS: 9.4.7
PCI DSS: 9.3.1.1
PCI DSS: 9.4.1.1
PCI DSS: 9.4.1.2
SCF: BCD-11
SCF: BCD-11.1
SCF: BCD-11.5
SCF: BCD-11.6
SP 800-171 Rev 3: 03.08.09
SP 800-53 Rev 5.1.1: CP-06
SP 800-53 Rev 5.1.1: CP-09
SP 800-53 Rev 5.2.0: CP-06
SP 800-53 Rev 5.2.0: CP-09
SSDF: PS.3.1"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.PS","Platform Security","The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability","PR.PS-01","Configuration management practices are established and applied","Ex1: Establish, test, deploy, and maintain hardened baselines that enforce the organization's cybersecurity policies and provide only essential capabilities (i.e., principle of least functionality)
Ex2: Review all default configuration settings that may potentially impact cybersecurity when installing or upgrading software
Ex3: Monitor implemented software for deviations from approved baselines","CCMv4.0: AIS-02
CCMv4.0: AIS-04
CCMv4.0: AIS-05
CCMv4.0: AIS-06
CCMv4.0: CCC-01
CCMv4.0: CCC-02
CCMv4.0: CCC-06
CCMv4.0: CCC-07
CCMv4.0: IVS-04
CCMv4.0: IVS-06
CCMv4.0: UEM-05
CCMv4.0: UEM-06
CCMv4.0: UEM-07
CCMv4.0: UEM-09
CCMv4.0: UEM-10
CCMv4.0: UEM-11
CCMv4.0: UEM-12
CCMv4.0: UEM-13
CIS Controls v8.0: 4.1
CIS Controls v8.0: 4.2
CIS Controls v8.1: 4.1
CIS Controls v8.1: 4.2
CRI Profile v2.0: PR.PS-01
CRI Profile v2.0: PR.PS-01.01
CRI Profile v2.0: PR.PS-01.02
CRI Profile v2.0: PR.PS-01.03
CRI Profile v2.0: PR.PS-01.04
CRI Profile v2.0: PR.PS-01.05
CRI Profile v2.0: PR.PS-01.06
CRI Profile v2.0: PR.PS-01.07
CRI Profile v2.0: PR.PS-01.08
CRI Profile v2.0: PR.PS-01.09
CSF v1.1: PR.IP-1
CSF v1.1: PR.IP-3
CSF v1.1: PR.PT-2
CSF v1.1: PR.PT-3
ISO/IEC 27001:2022: Mandatory Clause: 9.3
ISO/IEC 27001:2022: Annex A Controls: 8.9
NICE Framework: DD-WRL-001
NICE Framework: DD-WRL-002
NICE Framework: IO-WRL-005
NICE Framework: OG-WRL-013
NICE Framework: PD-WRL-004
OWASP Top 10 LLM Applications: LLM06-2025
OWASP Top 10 LLM Applications: LLM07-2025
OWASP Top 10 LLM Applications: LLM10-2025
PCI DSS: 2.2.1
PCI DSS: 2.2.2
SCF: CFG-01
SP 800-171 Rev 3: 03.04.01
SP 800-171 Rev 3: 03.04.02
SP 800-171 Rev 3: 03.04.03
SP 800-171 Rev 3: 03.04.04
SP 800-171 Rev 3: 03.04.05
SP 800-171 Rev 3: 03.04.06
SP 800-171 Rev 3: 03.04.08
SP 800-171 Rev 3: 03.04.10
SP 800-171 Rev 3: 03.04.12
SP 800-171 Rev 3: 03.15.01
SP 800-53 Rev 5.1.1: CM-01
SP 800-53 Rev 5.1.1: CM-02
SP 800-53 Rev 5.1.1: CM-03
SP 800-53 Rev 5.1.1: CM-04
SP 800-53 Rev 5.1.1: CM-05
SP 800-53 Rev 5.1.1: CM-06
SP 800-53 Rev 5.1.1: CM-07
SP 800-53 Rev 5.1.1: CM-08
SP 800-53 Rev 5.1.1: CM-09
SP 800-53 Rev 5.1.1: CM-10
SP 800-53 Rev 5.1.1: CM-11
SP 800-53 Rev 5.2.0: CM-01
SP 800-53 Rev 5.2.0: CM-02
SP 800-53 Rev 5.2.0: CM-03
SP 800-53 Rev 5.2.0: CM-04
SP 800-53 Rev 5.2.0: CM-05
SP 800-53 Rev 5.2.0: CM-06
SP 800-53 Rev 5.2.0: CM-07
SP 800-53 Rev 5.2.0: CM-08
SP 800-53 Rev 5.2.0: CM-09
SP 800-53 Rev 5.2.0: CM-10
SP 800-53 Rev 5.2.0: CM-11
SP 800-81r3: 2.2.3
SP 800-81r3: 2.3.1
SP 800-81r3: 2.3.3
SP 800-81r3: 3.5.1
SP 800-81r3: 3.6.1
SP 800-81r3: 3.6.2
SP 800-81r3: 3.7.1
SP 800-81r3: 3.8.3
SP 800-81r3: 4.2.1.3
SP 800-81r3: 4.2.2
SSDF: PO.5.2
SSDF: PS.1.1"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.PS","Platform Security","The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability","PR.PS-02","Software is maintained, replaced, and removed commensurate with risk","Ex1: Perform routine and emergency patching within the timeframes specified in the vulnerability management plan
Ex2: Update container images, and deploy new container instances to replace rather than update existing instances
Ex3: Replace end-of-life software and service versions with supported, maintained versions
Ex4: Uninstall and remove unauthorized software and services that pose undue risks
Ex5: Uninstall and remove any unnecessary software components (e.g., operating system utilities) that attackers might misuse
Ex6: Define and implement plans for software and service end-of-life maintenance support and obsolescence","CCMv4.0: AIS-04
CCMv4.0: AIS-05
CCMv4.0: AIS-07
CCMv4.0: CCC-04
CCMv4.0: CCC-09
CCMv4.0: DSP-02
CCMv4.0: TVM-03
CCMv4.0: TVM-04
CCMv4.0: TVM-05
CCMv4.0: TVM-08
CCMv4.0: UEM-02
CCMv4.0: UEM-03
CCMv4.0: UEM-07
CIS Controls v8.0: 2.2
CIS Controls v8.0: 2.3
CIS Controls v8.1: 2.2
CIS Controls v8.1: 2.3
CRI Profile v2.0: PR.PS-02
CRI Profile v2.0: PR.PS-02.01
CRI Profile v2.0: PR.PS-02.02
CRI Profile v2.0: PR.PS-02.03
CSF v1.1: PR.IP-12
CSF v1.1: PR.MA-2
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 5.9
NICE Framework: DD-WRL-001
NICE Framework: DD-WRL-002
NICE Framework: DD-WRL-005
NICE Framework: DD-WRL-006
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-007
NICE Framework: OG-WRL-013
NICE Framework: PD-WRL-004
OWASP Top 10 LLM Applications: LLM03-2025
PCI DSS: 6.3.3
PCI DSS: 6.3.1
PCI DSS: 6.3.2
PCI DSS: 12.3.4
SCF: MNT-01
SCF: MNT-02
SCF: MNT-03
SCF: MNT-03.1
SCF: PRM-07
SCF: SEA-07.1
SCF: TDA-17
SCF: VPM-01
SCF: VPM-01.1
SCF: VPM-02
SCF: VPM-05
SP 800-171 Rev 3: 03.14.01
SP 800-53 Rev 5.1.1: CM-11
SP 800-53 Rev 5.1.1: MA-03(06)
SP 800-53 Rev 5.1.1: SA-10(01)
SP 800-53 Rev 5.1.1: SI-02
SP 800-53 Rev 5.1.1: SI-07
SP 800-53 Rev 5.2.0: CM-11
SP 800-53 Rev 5.2.0: MA-03(06)
SP 800-53 Rev 5.2.0: SA-10(01)
SP 800-53 Rev 5.2.0: SI-02
SP 800-53 Rev 5.2.0: SI-07
SP 800-81r3: 2.2.3
SP 800-81r3: 3.8.2
SP 800-81r3: 4.2.6
SSDF: PO.5.2"
"Active","PR","PROTECT","Safeguards to manage the organization's cybersecurity risks are used","PR.PS","Platform Security","The hardware, software (e.g., firmware, operating systems, applications), and services of physical and virtual platforms are managed consistent with the organization's risk strategy to protect their confidentiality, integrity, and availability","PR.PS-03","Hardware is maintained, replaced, and removed commensurate with risk","Ex1: Replace hardware when it lacks needed security capabilities or when it cannot support software with needed security capabilities
Ex2: Define and implement plans for hardware end-of-life maintenance support and obsolescence
Ex3: Perform hardware disposal in a secure, responsible, and auditable manner","CCMv4.0: CCC-04
CCMv4.0: DCS-01
CCMv4.0: DSP-02
CCMv4.0: TVM-03
CCMv4.0: TVM-08
CIS Controls v8.0: 1.2
CIS Controls v8.1: 1.2
CRI Profile v2.0: PR.PS-03
CRI Profile v2.0: PR.PS-03.01
CSF v1.1: PR.MA-1
CSF v1.1: PR.DS-3
ISO/IEC 27001:2022: Mandatory Clause: None
ISO/IEC 27001:2022: Annex A Controls: 5.9
NICE Framework: DD-WRL-001
NICE Framework: DD-WRL-002
NICE Framework: IO-WRL-005
NICE Framework: IO-WRL-007
NICE Framework: OG-WRL-013
NICE Framework: PD-WRL-004
PCI DSS: 12.3.4
PCI DSS: 9.4.7
PCI DSS: 9.5.1.1
SCF: MNT-01
SCF: MNT-02
SCF: MNT-03
SCF: MNT-03.1
SCF: PRM-07
SCF: SEA-07.1
SCF: TDA-17
SP 800-53 Rev 5.1.1: CM-07(09)
SP 800-53 Rev 5.1.1: SA-10(03)
SP 800-53 Rev 5.1.1: SC-03(01)
SP 800-53 Rev 5.1.1: SC-39(01)
SP 800-53 Rev 5.1.1: SC-49
SP 800-53 Rev 5.1.1: SC-51
SP 800-53 Rev 5.2.0: CM-07(09)
SP 800-53 Rev 5.2.0: SA-10(03)
SP 800-53 Rev 5.2.0: SC-03(01)
SP 800-53 Rev 5.2.0: SC-39(01)
SP 800-53 Rev 5.2.0: SC-49
SP 800-53 Rev 5.2.0: SC-51
SSDF: PO.5.2"
